,STATE,Year,CO2,CH4,N2O,Fluorinated GHG,Incentives,Laws and Regulations,State Incentives,Utility/Private Incentives,Programs,State Hybrid Incentives,Ozone,Question,DataValue,StratificationCategory1,Stratification1
2388,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Premature mortality among adults aged 45-64 years,642.5,Gender,Male
2389,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,53.8,Race/Ethnicity,Hispanic
2390,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Premature mortality among adults aged 45-64 years,514.1,Race/Ethnicity,"White, non-Hispanic"
2391,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Mortality from diseases of the heart,152.1,Race/Ethnicity,"White, non-Hispanic"
2392,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Asthma mortality rate,,Race/Ethnicity,Asian or Pacific Islander
2393,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Mortality from heart failure,65.8,Race/Ethnicity,"Black, non-Hispanic"
2394,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Asthma mortality rate,9.2,Race/Ethnicity,"White, non-Hispanic"
2395,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Premature mortality among adults aged 45-64 years,523.1,Overall,Overall
2396,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Mortality from total cardiovascular diseases,174.3,Overall,Overall
2397,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,290.5,Race/Ethnicity,"White, non-Hispanic"
2398,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Mortality from heart failure,117.3,Race/Ethnicity,"White, non-Hispanic"
2399,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Asthma mortality rate,8.2,Overall,Overall
2400,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Asthma mortality rate,,Race/Ethnicity,Hispanic
2401,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Premature mortality among adults aged 45-64 years,552.2,Race/Ethnicity,Hispanic
2402,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Mortality from coronary heart disease,49.2,Race/Ethnicity,"Black, non-Hispanic"
2403,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Asthma mortality rate,,Race/Ethnicity,American Indian or Alaska Native
2404,CO,2017,42867733.0,403204.0,164731.0,0.0,0.0,19.0,17.0,3.0,0.0,0.0,0.047394373,Asthma mortality rate,11.1,Gender,Female
2405,CO,2018,41841263.0,333773.0,148311.0,0.0,0.0,21.0,16.0,3.0,0.0,0.0,0.049235417000000004,,,,
2406,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Asthma mortality rate,,Gender,Male
2407,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Asthma mortality rate,,Race/Ethnicity,Asian or Pacific Islander
2408,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Asthma mortality rate,13.6,Gender,Female
2409,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Asthma mortality rate,10.9,Overall,Overall
2410,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Asthma mortality rate,,Race/Ethnicity,American Indian or Alaska Native
2411,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Asthma mortality rate,8.2,Race/Ethnicity,"White, non-Hispanic"
2412,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Asthma mortality rate,,Race/Ethnicity,Hispanic
2413,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Asthma mortality rate,,Race/Ethnicity,"Black, non-Hispanic"
2414,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from total cardiovascular diseases,263.0,Gender,Female
2415,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,American Indian or Alaska Native
2416,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Premature mortality among adults aged 45-64 years,419.7,Race/Ethnicity,Hispanic
2417,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from total cardiovascular diseases,165.8,Race/Ethnicity,"Black, non-Hispanic"
2418,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,91.2,Race/Ethnicity,"Black, non-Hispanic"
2419,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,85.1,Overall,Overall
2420,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from coronary heart disease,143.4,Race/Ethnicity,"White, non-Hispanic"
2421,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,169.9,Overall,Overall
2422,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from coronary heart disease,104.9,Gender,Female
2423,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Premature mortality among adults aged 45-64 years,642.4,Race/Ethnicity,"Black, non-Hispanic"
2424,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from diseases of the heart,,Race/Ethnicity,American Indian or Alaska Native
2425,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
2426,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,American Indian or Alaska Native
2427,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from heart failure,19.2,Race/Ethnicity,Hispanic
2428,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from heart failure,95.2,Overall,Overall
2429,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from heart failure,86.2,Gender,Male
2430,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
2431,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from coronary heart disease,26.8,Race/Ethnicity,Hispanic
2432,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Premature mortality among adults aged 45-64 years,,Race/Ethnicity,American Indian or Alaska Native
2433,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Hispanic
2434,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from diseases of the heart,122.5,Race/Ethnicity,"Black, non-Hispanic"
2435,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from diseases of the heart,48.6,Race/Ethnicity,Hispanic
2436,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from heart failure,35.6,Race/Ethnicity,"Black, non-Hispanic"
2437,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from total cardiovascular diseases,62.9,Race/Ethnicity,Hispanic
2438,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from heart failure,15.6,Race/Ethnicity,Asian or Pacific Islander
2439,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from diseases of the heart,202.8,Overall,Overall
2440,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,173.2,Gender,Male
2441,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,43.8,Race/Ethnicity,Hispanic
2442,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from heart failure,103.8,Gender,Female
2443,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from coronary heart disease,,Race/Ethnicity,American Indian or Alaska Native
2444,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from coronary heart disease,61.1,Race/Ethnicity,"Black, non-Hispanic"
2445,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Premature mortality among adults aged 45-64 years,596.8,Gender,Male
2446,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from total cardiovascular diseases,,Race/Ethnicity,American Indian or Alaska Native
2447,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from total cardiovascular diseases,247.8,Gender,Male
2448,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from coronary heart disease,112.9,Overall,Overall
2449,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Premature mortality among adults aged 45-64 years,473.1,Overall,Overall
2450,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Premature mortality among adults aged 45-64 years,356.6,Gender,Female
2451,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,42.7,Race/Ethnicity,"Black, non-Hispanic"
2452,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from heart failure,,Race/Ethnicity,American Indian or Alaska Native
2453,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,194.2,Race/Ethnicity,"White, non-Hispanic"
2454,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from diseases of the heart,200.7,Gender,Female
2455,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Premature mortality among adults aged 45-64 years,185.5,Race/Ethnicity,Asian or Pacific Islander
2456,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from diseases of the heart,255.8,Race/Ethnicity,"White, non-Hispanic"
2457,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from heart failure,124.0,Race/Ethnicity,"White, non-Hispanic"
2458,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,86.8,Gender,Female
2459,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,98.3,Race/Ethnicity,"White, non-Hispanic"
2460,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,83.3,Gender,Male
2461,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from diseases of the heart,35.0,Race/Ethnicity,Asian or Pacific Islander
2462,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from coronary heart disease,19.5,Race/Ethnicity,Asian or Pacific Islander
2463,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Premature mortality among adults aged 45-64 years,472.5,Race/Ethnicity,"White, non-Hispanic"
2464,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from total cardiovascular diseases,44.7,Race/Ethnicity,Asian or Pacific Islander
2465,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from diseases of the heart,205.1,Gender,Male
2466,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from total cardiovascular diseases,320.3,Race/Ethnicity,"White, non-Hispanic"
2467,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,167.1,Gender,Female
2468,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from coronary heart disease,121.3,Gender,Male
2469,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Invasive cancer (all sites combined), incidence",670.7,Race/Ethnicity,"White, non-Hispanic"
2470,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Invasive cancer (all sites combined), incidence",271.7,Race/Ethnicity,Hispanic
2471,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Invasive cancer (all sites combined), incidence",407.9,Race/Ethnicity,"Black, non-Hispanic"
2472,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Invasive cancer (all sites combined), incidence",177.5,Race/Ethnicity,Asian or Pacific Islander
2473,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Invasive cancer (all sites combined), incidence",555.9,Gender,Female
2474,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Invasive cancer (all sites combined), incidence",554.8,Overall,Overall
2475,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Invasive cancer (all sites combined), incidence",553.6,Gender,Male
2476,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,Mortality from total cardiovascular diseases,255.6,Overall,Overall
2477,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Invasive cancer (all sites combined), incidence",93.7,Race/Ethnicity,American Indian or Alaska Native
2478,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Cancer of the lung and bronchus, incidence",93.0,Race/Ethnicity,"White, non-Hispanic"
2479,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Cancer of the lung and bronchus, incidence",14.5,Race/Ethnicity,American Indian or Alaska Native
2480,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Cancer of the lung and bronchus, incidence",15.1,Race/Ethnicity,Asian or Pacific Islander
2481,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Cancer of the lung and bronchus, incidence",74.6,Gender,Female
2482,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Cancer of the lung and bronchus, incidence",22.9,Race/Ethnicity,Hispanic
2483,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Cancer of the lung and bronchus, incidence",74.0,Overall,Overall
2484,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Cancer of the lung and bronchus, incidence",73.4,Gender,Male
2485,CT,2012,7443240.0,271298.0,7556.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.047822333,"Cancer of the lung and bronchus, incidence",49.4,Race/Ethnicity,"Black, non-Hispanic"
2486,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Asthma mortality rate,10.0,Overall,Overall
2487,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Asthma mortality rate,12.5,Gender,Female
2488,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Asthma mortality rate,,Race/Ethnicity,Asian or Pacific Islander
2489,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Asthma mortality rate,,Race/Ethnicity,"Black, non-Hispanic"
2490,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Asthma mortality rate,,Gender,Male
2491,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Asthma mortality rate,,Race/Ethnicity,American Indian or Alaska Native
2492,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Asthma mortality rate,10.7,Race/Ethnicity,"White, non-Hispanic"
2493,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Asthma mortality rate,,Race/Ethnicity,Hispanic
2494,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,82.8,Overall,Overall
2495,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,52.9,Race/Ethnicity,Hispanic
2496,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
2497,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,39.9,Race/Ethnicity,"Black, non-Hispanic"
2498,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,American Indian or Alaska Native
2499,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,166.5,Overall,Overall
2500,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
2501,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,95.2,Race/Ethnicity,"White, non-Hispanic"
2502,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,164.8,Gender,Male
2503,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,191.4,Race/Ethnicity,"White, non-Hispanic"
2504,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,76.7,Gender,Male
2505,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,168.0,Gender,Female
2506,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,88.0,Gender,Female
2507,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,American Indian or Alaska Native
2508,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,83.0,Race/Ethnicity,"Black, non-Hispanic"
2509,CT,2013,7459233.0,259222.0,7611.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.047166472,Mortality from coronary heart disease,23.1,Race/Ethnicity,Hispanic
